filename,sha256,git_blob_sha1
3219.parquet,5d35119179036dcf82da769f5f69f1cd943d127a3ad51a741624ce80f25626e7,c10624ba66df269b9859cb0ca4ea8cca5b4909df
3221.parquet,63ced7a11b756b58f063a59b4a03d2f5d0084dae9c9301ec24e0f6a84e0a2584,c86268142cec6fe303ac929de268e96b308e73b2
3227.parquet,25a1c02f8ed1ce1309a543a1327fba7f7b27addc12db295ff3d4851ccd735690,8572f63c07bda7f31ae030f3e9e6097e29bfbbd2
3229.parquet,6514c83b032e2b98a7dcabe02674f7e53713a22e34df435baa81209876618e41,fc7c9924bd6d537065a03a461d3e0faf1d195e50
3231.parquet,9fbacef584e11667343f74ff926f6e1bec440ee23875b7b6d8ca62e7051e0a02,33af595d90f08adca700480e80da3e0e4e144ed6
3236.parquet,1407bb997995243c9284aab17ff969ff8287500ec9e2d05b0fb97e6d760a6eb3,46ecee46745846463c6dc369387744163501e5b2
3257.parquet,e62218627e5f8d6b92852f55e9a7a016736ec0d2366d19c3bbc5b932071e612f,2db74fa78e994faa9a43e7259c5078013dc31b5a
3260.parquet,3c67d05a8bbb84c583aa532a61c518f49e7ac9e8ac1e1bbd2bccabab82b7af76,8f828f9de28ad29d1f0ad8d2c77b4d0d130c2c12
3264.parquet,63761e44a27ca8c950240094e90e8d9af2615cd0b88980e32f51678660bb0618,2b3846f2890ebfdaf11e93c99bc7a33d42756f5b
3265.parquet,1713cd18508307ab880f70d41861b2caa2d1a174bbe631d153663c0fb0248025,1f99a0d1d60a44b444a91e6461749a914c07f2b7
3276.parquet,ea6a92fe8dce7153d4631311726c9a6f3b9e4aba339c182df681ff9f22deef71,6404c2bf5a2aca4df42bcb80c4cdaf40dcacff0c
3284.parquet,9e066cff8ece63230a98d0bd5d5672de55159cfb6333d69b674cc2f5097c3ec7,7b6bfd5e0eedff94984edc70dee1a6a599e14415
3289.parquet,072106c769012765ddf75eac62948d8d9003bd0cfbff3fdb01aa1cc6206b50ee,c8fe24f6115b659a1eb5bc70cd2dc5bf86989089
3290.parquet,96c3850d9cb6316f3bc3c100876211d4f5ac4c7a7a331b4980141d4398923cca,1a383213c53e8f20c17a92f0177c01a640887716
3293.parquet,469131394393b592e84957076608369f5b79ac90370077ba1eb7a03ab1dee0f6,1d7560d1d16cf3741e07384e28f5953597ca5773
3303.parquet,ab4b49c2a0f316ede0ff3248a4dd21b40c80eaac63c684c3fd37485ddc1dc2e2,4a7ab25a86f1ce44ff724b7e4c76f84d2a7ca38b
3305.parquet,8a1948978918f79b22765a767cd6ae7abddb755ea0d0801b7595dcf5ceee881c,9a82d1abe6da1c8c5d1ab8db4770623a230aefd4
3306.parquet,8b9d1c0d234005e6b4008df698b3dcbda0919878590c382e8e50224e011c0fe6,87f2c06d3e52f9784dd33a94d507174978d1f81a
3311.parquet,5801009075a81a1ee38821b0d5d6135f4a52794f09b5ec896e2f9a95de79a30a,83ba3f0fb7bd614eadc3eba7d769e1f505bc2900
3312.parquet,5180dacdbcb1eacdaf4c68fed63c76112885f21f9de8f893ad90608ca7fdd56f,6183376a3f036051464be2d5b963ca0d412a1060
3317.parquet,e516fa52914d1a5433a9b0fc41b10136195ba0423582cff73109ae80fe97cda1,065f4ab94d733e7a89055d6ec5e2960a2305eaa1
3324.parquet,4a20e661ea5763282e1cc94d33d4221d3b81d40611cae0a5a2b0ee2f2eb9c5a7,e9ad1949ae9a2b33451496497d94afca31495a0c
3338.parquet,c48c337f98d634e3bf6a73e959e4d8acdbc3e2c04d40e55fb72a0079545ae98f,17e912a1c5f0eb183383fe6edc004440af0326d0
3356.parquet,baaaccdb4f594c36dc61ea7ba5da234a30dee9463d67130aad52b888fbfa80e8,175bc75542a23b62ea946047ebef1a8ea0dba430
3357.parquet,757ec6431dd4284645f2b337e30299eaa34fde5d64d517976b79defc19edbfdd,d08cacdbcc72d1013578956e84225c5b5e6a2ade
3374.parquet,4293e92316dc0e4df12e8846d8a76cc05b73c2fd9538cb4a7d5f2875b1f96b4c,ff79c861a97dbbdfc5652dc87f5c768ac3e7c435
3376.parquet,7705435fe9fa6355d8c65d8df518bc72b72f9b0f27df96d5d34b76e49734998b,e9fdbaa3f7afe777db3d34d7310a854d3dddf4a8
3379.parquet,f3eb2eb256770b7d161acc978aa7d36dcb46dba8521741806c1ae7dd4cb1d0bc,8ffc5a96b57befa58d52209978e3ce9341cc02ce
3380.parquet,28c907d2e22f2932e4f47ba216304757d6f073710babb8ef9289615173168f70,0b688692e1c3d210175256adb62d0b86f6014ee2
3388.parquet,52fdfa15fec471b15d707e55bd56eb7c17811f4a4f47e4d9c29d1ac9b0faf4cc,b31b155d4a468fa8a2205e121fc80987d01ab139
3402.parquet,98208efc0a0d742a68d590828fdfbaa15762ba496d06d4ac08e231bf8be368cc,173f9130d21f785ca574f470b25c75a704056934
3406.parquet,4811283b2cc768cc89efa0654fcb48195a315b50fccb310bb2b13e28b8f6e834,431ba3fedafd0c9f9ea783cbf2b9a924ba017d24
3413.parquet,f1231a876fb4f68f7497d208aa7d3044118e28b526a8c6f5a281015f6fd3ff4f,2ea5a3b359d748dbb5821677f7d3787dabe4b2fe
3416.parquet,f68a962c3375b327ef2fc3cd1b9062662e2a2df2d6e20208511ac128f8b12573,2062f8828b99e571662f70324015338731f995f3
3430.parquet,35321d88ebd1d745cf17ee22062f35e73e0781f4f5a9a78db986551eee3cf03c,363cf98f34f6b42976e5e719c5e03e0526d3e1b1
3438.parquet,0b70273263b0be7f993c4f40f83fd03d3c23fcea251319e18ca947423c2828b5,b44e1c7129c51350d407d35add26cc0ccf2eb19a
3441.parquet,46d54ad2e14f26633925704810d899f85859b02201aa663f23feb352c6ed766d,0ccd431aede5d01dae930b7039378eb867da3470
3443.parquet,0ac7b0fe2ba66951265bb852ae1837fe8f48c27d6694dca8829e2d2f06b68de5,ac99a61dff52f79db15f5004c925969780ce100e
3444.parquet,ca6a9551114c716888137011a7d216f595336318b03a33ebeac13547240fc95b,0685b08210ecb3ba20eb395ab22560bf7c078004
3450.parquet,112301a2c8427325927b50ee38187e9b123744d1791247b8f4ff1e407059577a,7d94c65f40f19151305a5c20353b82ed98fc0995
3455.parquet,29aa34a962ac7da67ab490d8effb567abbe49be40f63053c5e2ab71fc739fdb6,f60df8fa8bbeb51b42e80a866c7ebbaab179ff84
3479.parquet,24ac41fa03b130e18a5f1156014f2b455aeab5220d72573f6a86dda308ed954e,5eb4fd61d1626be1bf0451c76f100f5e2019ca63
3481.parquet,96aedf9bb418311d14cbc292897cdc8f00cd30f3f45b651760679ce93efd3d02,830a4597f4b8e0db937f3361d9d400996f2f9db8
3483.parquet,aebbb722396f78d77b54936c6833b96de4bcdf2383370e9cefb071b49a837421,83dca83b806c86b187971ec662034a5f561bf3d4
3484.parquet,c7eaebe13fdcbb1c5042f4ad357c5659991780d9a9b541fed7ae5a672d10da52,6642d6bb04e65b1ec80bea774b3772b71b7f0a20
3485.parquet,11b0f0c51fd4f81670729633a62396ab91808f350041616912b2d03b0994c9f2,425b700a4ed0580c8ac4401e606269e3bb99048f
3490.parquet,26bd22dc56c88cf4b0260358690726080f63759b4d9fde7632fde325f989310d,160588674b8ed7ed3704c776011a71c75fbdea9f
3491.parquet,fd4359ee6e27f2d74e2f908bef932a7586d39e146218e1302042f56beeb6a416,c57f289c11afd54ce0c67c5830765f9016d46822
3498.parquet,aaedbb9c07e60b9c7c9f9027fac150a9540e92ffde17081290887b8c0bd8ebc7,2ced13336f42438bed130ad7e648515915e8c1da
3501.parquet,0e041db5bd749c05232fcb2cd3e58c1357c3996065008910a02262f5b778cabe,4ae7ce420c1e3291b078a90b317690250adac86b
3515.parquet,8871dea1b74e58629e1ad9d237e0e621cd916d0d71d4f345664f9f184045ed69,0deadce66f06ff6566f8a1830ef05b79351d6632
3526.parquet,e49a50678945d6067a63ba7743f6fcc1fcaa2005f10037bc05f7cdf3ccc4a547,84fc6cc129141918a08bb8033a94c1e767e96cd5
3528.parquet,ce8276f1d5abc79fdf91b253527a286598bd33561ae02d49868f14c4390a9c7a,8152e9c46ea72a81b9404da46423c3490a1b328c
3529.parquet,361b1ea81bc356d83ea148884e7878efea9c63dba6b38e9a7ad1e25475400b5c,b2cd760b75bde03a6bbdc34f2edda1bef0eabb92
3530.parquet,ef394d7ba5410658b185249a3b4413b18a0b6f964f0d2106d5a38a9fd40f70cf,86a9c19198d3d9fc683f2154104fd4874314a341
3532.parquet,70d622ff8577cde109ef8fd7b819f74171085b1f323ed228cf5ea0abe3b68a99,9a89329375763c28c3cf9fac6a6c0f983b91bd69
3533.parquet,1601a65f5b98c49698f0306972e00d027cac4849dd65228eaa0c05144d0ae953,f644e56663e4e98046b5c5c89257a6c0a512d244
3535.parquet,7a6054abdde39ef23eb0cde9990368952b534aeb7b77e01df2188c802a3e96c1,515480231da535d2928769f20844e3862e46acc2
3537.parquet,98d25a0f2b11416dee5b693a3dbfada52e519513e0e5e68371bcd79410900355,bae33571f1570777aecd8336cbe6232d2114693c
3540.parquet,bda64cc9b96d526564aae1c6a2c13726c41bb25229fa3c03682680b0b622332e,6eddad163b6507a8db898947d51298fcffea2322
3546.parquet,57acddec7c204e6550ab1cad9fcf557f9ed1b9d5dc55926f6c8e028f8b2e6cc8,e667f7de898229dbd280e23ae2ef2dd0e0fb2e6a
3548.parquet,f4598ffc99e969dce207d7e58f311062e99ed030313cc3bc9452549b5d1401eb,4851d904f46326163424871eaa989658b5b27298
3551.parquet,4409e2e0400479925b5942347313755fdf8f7da677a36bba8d740f62fd17ebf6,b1199f0511f573aa7321f9913b1c01fe3b5f55ef
3555.parquet,9bbd1f5ed9cf0bf26168769486fbd91bd47b93db82ca6022c9a015350c74cc42,9178827609ec07d54f100cdbc62ecde5fdb60f5b
3556.parquet,1dd7f4230037025c43b9a8e061753329d79113dd0a2350a47189e0e49abcb2b5,2c5195110f6c50f60dae261404ffe69d73d24d41
3558.parquet,eeda4543128f6db4ae400746c6458747f547e042c76c13dc48612f520e3158a8,0d48e3d6911d5e924a9309ef3c2aa433fa3c7a08
3563.parquet,0da81c97e657d1253a081cc315e58bc16afeb25dcddf42d9d00a2619ff452f68,c130893687be7cad829fdad02e013448f3f7e584
3564.parquet,13509155cf3b3ae5575903f3c7d1ffe240478efbcc3fb43a19efd4f8bc1fcdd7,1be72c4d7eb84c48a8b8bdb775101c7b470e0993
3576.parquet,1c2d250dc3109406bfb3229467bee8e40efd3702aeb6854bd3d14893548bb326,8820c71fc591d06dd9f71683ea2dd3abae71647f
3577.parquet,7b5c092a8f9e9c22c8b2c5dda24f7f6b9490c939f670b90eaae52d73b50340e9,f06324f9cd82f57a235e835d06086f36205e7d8e
3580.parquet,4912798d69dfa0898039cc9dc0658b4b8904c8809445a20f07ab05d447862ae6,60de7a558f5f25de1105a53642cf54429fb8ccc2
3581.parquet,280596f6db2b0d4e5f8299897055cdd17771598ec90cc4ae61aab97e6b22211f,fe06fc2b8bc90f33a28d0ad0d772347042148dfd
3583.parquet,8fbf280b0f32ad2d718658e4328005dafcd437ca1aec6bc18ccd6a980db08bf2,080d8c0b8bf6bf86754f207b4c0cc835d87ab65b
3587.parquet,efcec15158ee619936f4cc4b2a464b5af0498514c3ca4ca4a45a5d95ab550a0f,812b10fe851b22a1c553077387ddcc12c643949e
3588.parquet,922ee6f62f516a0f8e3224ce7f8160c4eddb107e8d1a8ab495d34b35b86463d5,2fbd72e63943c2ba981a36e569cbd50db44512b9
3592.parquet,164c97f5dd7c4e3a6496627bb180e3876ce2ec10f15f9d4240a7a43f9481274b,b756888f2f0236b660d86deff69755e402118847
3594.parquet,9f2b36e928ac97d7a83e6a3b81d3729c9690d3b2159b62ef20e6b494ca4256a6,bd879db5a1192e72fb4c5f74843082366c91525a
3596.parquet,74a46ac6223094beb1c63e2a5d99ac236d128b78a292558dcadbc3d5cb6d3752,8a2f7124360018bb266d85d61793cc968435824e
3605.parquet,6a10d9694f71684f84f53f09e4994b3b1dd30e900f77eaae752b7b73eb487c40,1908d4fd98b1b4f28a521d4cf12feaeb037dc180
3607.parquet,fd7c7d8dc7b57a2616bc33c49e365ac2a73d6b3349159bf89af8e98f3fbf92f4,0ccd834d8af2acd5ee908394b35fe35e81f0d548
3615.parquet,8f1d5c308eb525e27297860ed116e4d71c4ee75e3a7a64135e5aeeded7148bdd,4f24099cb5f3070206b0bdfb6c68f5ee239de73e
3617.parquet,93cd4f38fbd2b3bf9db0fcc38ed1e5fdfd86dc8429c4f634bd47a263ef2fa1fd,73edb4613724907f4abd85409ce968f4060c32f0
3622.parquet,9e20a187b58da3a48615cc6285c6c716326db4efd8d9f43ca7c9d2a0a8fdc9af,09f4e732d8ff60a1c9d5661859527d5e6572cab6
3624.parquet,0101e5c555911cd9ec781266ffa6256b1131aed82028ccb1d7d413cd569f0cbd,65a091a5ac8e6d1237a25efac5c8b4358d5bcc3a
3628.parquet,e640adc6d5d7a91f97f4e54334f9ddb98b96ae08dab19a007ef874c0074cc52e,dedcdd46dbd1a126bf76dccf016a39980ce68433
3630.parquet,9620a463abf933eda6fc5bce325a8595c50f259dea76b7b530f0e45053c94b26,3cd7290ff8a8e664dddc43700118c085066b19a7
3645.parquet,4c33246af36deed86efffdd370d3a5b5c478c7344d4c58a827433a608a83d7df,20922f97e32328bd2340f360d6f0f2a1c721acbb
3652.parquet,5f6a0ddfeb673145d3694f5e654c76aa4d21ec5166c2369c9ed6a62a5aaca13d,d1b54985de47eb2030070792393803d8bde1ac22
3653.parquet,afb42692d92b8d30a09f4eb5d367cd0b5835dc279d948022c55ab49b3dd49a94,616bb118cf66f2fa2666e6a839418c6fc35be294
3661.parquet,1d9670c55b41b51305171f8ab899a099c895049d222422126dd920d62e00e1f0,d8e2dea584222fc63a539fc476b9085b65620dd1
3663.parquet,0b939f45d4d12c54bdc06cef795bbff6a485459afc673101f25b66522e1f103a,039da09f8c107ef61ae1192674e59eb6d4da12fc
3665.parquet,957ba486956935f9cbde1eccb0cc6cf91398aa12f4bd76e9717ec749e3d1a18b,02e09efe5832e94daa7e4233d6bb53aa81119b5f
3669.parquet,c93df7c1f35d092161eadc7b6193e9cef1e9b434fb4e1fd625f546b21c0eac3f,6013a9bc20b130fee4d04e500c63cd82f877a9df
3673.parquet,cb30bfadbf176f572ce9036b42389f56fcd4fc645e077f18464800d71d8a34ff,e1ff716ec232a53aed13b887207d1d5e93617c22
3675.parquet,e90977191b4f102ca17c263e86cd83041662fd3dac4d8714bd8a10ce310be1b6,fcf2b01f7f262ff265c2e0b051def8d5166ba875
3680.parquet,9bc587039e5c5ebcf8f021fd345fe142aacb982bc00f08b8154140ef8682ed6a,0a1297b290e8bfb3612ad63f94fb7bee937e0392
3687.parquet,f6859a13e9debc510852993e8b74981a40e245b22946ab02ef774a676d83d04c,46cc001167e403e80df45deff34813e7111fb3b6
3689.parquet,730ad172fd7840b5c9a4af5e7c721a3819dcdecc85ed328336f17c4578e929a0,96b13f7ed2fa18e2ebabce8b7f2b6f8ab56851fb
3693.parquet,6e490f4d4b84f6b95acd59227b4457234c861a9e2d15763f12b4479b92094e9a,715e95347ff2709fdbbe9ec942870911dbb8dda4
3694.parquet,b3a32a8fc71feab99238566ac0f3b4c77b755af3af89e65cfa4e51e4fff7214a,2d0f1636cf2df030d7be4b4b2bfec5b3ae7684e8
3702.parquet,cf0161be0e217f37aba98296448b22fc62d607d64d7bb347efb17aeb7c001fd7,ac83e205c6207fa8971dc3cfd82751ec52e89999
3703.parquet,921c368127d82603516df746aa20104ef993030c0b824bdb51a6b9e3b7ee4ca2,90ff4944c40e29b9015baad667c886592084008c
3704.parquet,8db3b76fc14178433cd6c9bc97cd0ececb98a40d94d896323931c20e1a991e79,21da94956ead44f0e78d944d552237bb514511be
3705.parquet,5a58d4a80322afac67a4663aebcb8daedfba541bcf9ab55c755258366fcf488a,8bbc29b84921d1b692d3378d2a951e6bacb3df40
3706.parquet,aa508920761ef1b52a5f52ed4c03227fe7b15fa2c8c9a98e85bb460a57d1a328,9e7f6ca7bc364db2a8d44267bc44b73e297817e3
3708.parquet,7b634900dc22c37560d0379cfa8979a02488228e2c4f598dc6148ea42a95c102,3c6d78492d25afe20be92969bf7e09d1ef930414
3709.parquet,5506921014afac2f888f1e41265840cf81cfb03aa64dab06640e249c75a94078,96554f1c3df4eab10bee91907ae5a336befb26e8
3711.parquet,2ade12695d6d17e22b26befd5017ae54384987350ab6d861f5f1a955bc5380fa,941e69f61ec34e788f6e935af034a5294781f3c2
3715.parquet,726aa279f4d35520bb0fc33c53048e84839f36aa27ad2660c7a8e6c7145ca7dd,c354e6ab92a18dec4a465931dbc51d8a67cbd7e7
3716.parquet,00af2276adbeb976d468173fe374121a954da18d7e0fd407171ec18b455ea4f5,1d678af36c371ae7451bf36c5e88700a163970de
4104.parquet,43393e94808ed20294c25918498c0480df0de87422ab4ca849c8a1c9afeec648,20a6e14814f00b247380614b1b39897f3a747b02
4105.parquet,5d41af0b7cfeb7570abc2eadd6210ebbf774486a14708d2fa7f19d044b1e9777,240ed68b08e26ef08a45323520078e4ada0318fd
4114.parquet,041f3eba7de7edece484a550c5fcb2f983769f639a122324cf5b1918e11b6a4c,2524613eed79a0644e02775ce37112725876a814
4119.parquet,9516bcd61cbe6f4e98d5216ff782479a11e89a4e1b67f4849715daefe5d42d31,bc29b1dcdec04258e88d48ffecb754213f1a573d
4123.parquet,cc7244f424fd0db34d9ce66d6707c0800d1e5696ef0bbc1ae9f52b30ebd03339,3ab492fdc9e29eca886432096df6eb1617ebada5
4127.parquet,daf5bfc2954b995a1638128706ebefa3bebc9c22cf9bec71e1000454a2b8c67b,7d42b8ff76e61b2db70309748928e757daced1a9
4129.parquet,7a1c1753ce45574fb4fe201bf05f86a84fc8be539797c438a8ab921f6303f1d3,a80a9c38cedb079bc6a6815fcbbb41e23711c5f9
4133.parquet,754426126cd7ec8667c00bee65d792e194ec145485bca9616144386776717c08,a4c1690466f74292d142e1b10e5eecfa23b1bbc1
4137.parquet,63fbb8258036a5b64d5d746a5038d57d8b45ed1bd5b1faee00a6b6fce08052a2,454471132a587a7079823ade376180bdd7b720ae
4162.parquet,091c852a04f0da7734c5cca04efa4a2a5381984bac556fc42e264a4d26f5d851,c2308ba615c6af41aedf088108ac7b747e846881
4163.parquet,ca2dcc9567966dbab4d723fd2f8355e84a7fddceff96894b186b01d6e35d5a5d,f653676519ca5def543649d4c20c78cabe60553e
4164.parquet,740060ee78a1f2390c45772e55f373cb01b2ad901f2533a381d75e2da1b5a960,686426570c2ebb07b7d727f74698dd239ef97100
4167.parquet,d4cc1ad962c5d2d63e5ab7f88e10ddfbff83f1738c77e4cc1177e06edba1a6bd,b8e8878e8715866f16826d0ffe43bffa3e118245
4169.parquet,96c1ff4bf2a9ab8fc699390ae9164b12b28bfa88c489e627bd4808b010ebc56f,86b16c464addf7977a9d4b2740571d7ce1d8a95f
4303.parquet,db2ad0ac1552e0c3874e225677a371f0988775bad81644cc6484ecd44fcf2520,986dacb24285ead8e344db1fed88d5eb93bc1f01
4306.parquet,90d8cdb6afb89167c8937220092835f3822128857a2df72196b04f106de617d6,ba941c0066e9859ac8fff175246c00b999ffac92
4442.parquet,73e68083f9713bdfa43cf9fcf43129c9835c49bda15b615628cdfeab7d57e4ae,1092d469faa03e3673e20bc0d5d2ba064ff7209d
4506.parquet,c648eb104304dd4e86a9594a7bc9fcebd8ee43532d94d40f3f24a1bbb30f8aa6,42e9c138913fc507c5e6fae75610ec910b254db6
4526.parquet,d171c57dfb429374d2f7cf048872d7eaba533fbd49e5b47502a93d3aa7248616,ce72ffb7713acb01e773ef78134c0a2015989a46
4532.parquet,617ca2da3cb92ea0972534b73b7d11b8c6c5e524e2a391005ddb67e01df1c03d,a3e9986f6f2ccbc53f4fc33e79b8c7446fb8db60
4533.parquet,251e47d1ee2750352d9cefdf6621f6bb99fbec9a375b10a05f3aa5ac0fa84f28,b3b6413b369becd626db413282a169085e6e62fd
4534.parquet,002b56df6f48b2aa611e66b9b9146ed8f4512834b111ad100da301ed9ec09e37,2e344ae407b044f9b948e8b356e19735e07f92b3
4536.parquet,6e171967d4e7ac77ed700842a5576e5205027b16d6b1c52644c5299d8053950f,62dc1fcf042d48bafcc3d964dade72188bad7cf4
4541.parquet,2b724f033fb3cca755be58082fca03be68d0618dcb2da92b3f170cb2c8d961fa,a904f9ba7416a1962fecda6011d235f7fd72427c
4542.parquet,1e31452686686572f6f3501b80336e828f92f20157d93d2f14e531a0eed9f17f,429c445528b37fce708483db2682c4ff9fa86dac
4549.parquet,3b2bf2f2b3600df48043c9d834ba72a0d0dd79691423b06e50464fefda9e2394,a4cc454ca792f5b9c004a55b8aeeea88cc5cb26d
4551.parquet,1f85f66bc93205d26bedb23af1340e48221ee21a1dd08ec4e9d3ff0474c74349,6ebf835ea064543d2eb409c276ad31aa460a266b
4555.parquet,e670aa5680c2b062952639e46f9f67820954a89553e894b987ad99af91e1d3a6,46c383603b7b326e85f77323c81fae7d20036aa2
4556.parquet,bcf35847a6871149b60353a0a916d8f708008c998b034905ee5661b99ad9a572,82e20dc1c5b894889b8662070691992d243c75ba
4561.parquet,84f45ec362b744c68b273cbc02859f82dc72c2e94b33c3aa62e1185a0a1d159a,297f488bab59213be030b0a27f12e1aa387c9b1e
4566.parquet,e081230e9c042e7c1a2b03c4094247c3b9d0ee251bd74e2cfbf675da1f86caef,222246f960752e0b31ae317106354b683b2ac8eb
4569.parquet,0d0636e8297873975a236859b3096a4f8e71d45c48e302bb3288f29fecfb9af0,58dc79cfccb0c6b00b4caa659863805abf9aade3
4571.parquet,3ab446d39bcab342149c2c3ed16e960c8dd9baa1fbc6d0ead30afee70416a72b,6c8f74e92db4b9668cbac6778c911a1831fe67bb
4576.parquet,e229cdf5347eb1799ec5c351cfd284ebc20ad6e7b0b71ab8fcdbe02d5d751bab,9ff9f1f3ef7146742e12eaa394f708eb97feea85
4583.parquet,ba67216fb5ac3025ced308e21dcf883f99f9539ca739ce79f01ae4ff188fd511,729ac751d9f0114c49aa24a8f511109c8e2c3b73
4585.parquet,c5cfd087199243e69a823ce69b34d4a90dd81f73ba7d5f08cc70d10acb5bfb09,95f8c850684976924d4be1e8f0ac6bba57e31539
4707.parquet,814e248832c0fc31c9a718013d9e1dd5207f7bdc71964162601ca63a45cd4ff8,2a74cfa091521eeffe8f50c6003347ab0b8b5828
4716.parquet,6dfa0d354f37598e2e19e701023c4ee40a5cb435c6afca1c0969ecafc3965152,1f6e73e26afcd4b3c302d600ebeec2e948ea54a5
4720.parquet,5e25a6c9adc5e0a0d745c59566acb888b4b942881cfd63d04f2ed7650924cd85,923766cbe4078f4f5a06e4828d0d41d450cdf7e3
4721.parquet,6b25e49615f6e2171799d36caeedea3737de0f95427700e0a49892bd87953548,e2253c00c9846281925d994c07be273a9bbe6f0e
4722.parquet,7755a4e7ac53a0715372c3c3c01d9a8ac4f1075150eceab5cc6d3b662e3e9104,3ffa3aa71c51dfdb979e86a80f61e6fca55e8355
4729.parquet,982b4b1aa3a80b1562d63b1b59bcb6056545429b0c4b5c84829e233ccc8f81ae,e022fc9d4b3ad75e1ff1bfc0113e5e85ad827eb2
4736.parquet,efba4f7f65a58da5bb25cbb240458265552d9d66897578a9e154bdfc2f791468,53c3fd8be84e6ed81b78f628922945d5e60a48d5
4739.parquet,e593f88bf2b4c27c408c998fa8ed3563c6e722ea5d2f8abc52c7ebce9e55761f,519099f8bcc84310b8a4a7b09ca1a2a7228ea5f6
4741.parquet,9f308edba622a560f99f4b1ec6ff034890b759688028b9a01d23d17d7f33e496,185b67effa4f38c8ba559c5a297a81562732ad71
4743.parquet,14ebc8ed1d44d049e0434103cbe93244896eca8f4068522a833ca31133ed40bd,cfea4abffc045e4f32f19b8dcdb74487fe86fb2d
4746.parquet,430bceab1537cd4eee754a1285e9c68df04e6a12f9f061c33a526223c03266bb,63cd4c3ba54cdf36facd4acce63c1b0b1abae35a
4749.parquet,6c3790744be84fd1f6ec04cc7a9c2b45566c216694c62d7336ec1d5067036608,777ee24e6c906d83d4b0a9e63d21f2fbbefbf982
4755.parquet,b7cfadebd26e29a359f1330b27b6a560201de357cf9c9c67f6b22f81c2be44a6,4e2b77e4d3141b285e0ce3963b7bea84f733234e
4760.parquet,6afa1f47e63017ecda0447ce55b64e8ffa4dd3ebb280cd2b8cf26a6d4bb04686,dba5a595650fb7e892977341edded2e17c7173f4
4763.parquet,8d6de0542b79fc28f9716dcc9c9f7ba1ebb6c628eec197653d0a684bc77b8519,a7422667cfa508761bcbb5a34c2e5598cc5a7766
4764.parquet,dd99633d1092bf90537aa48724fc02a8cd1f4934424460fa678d82f846216c4a,346e747d220c8e091277e1f698360f6095b3abb3
4766.parquet,c821f7be62b91b53d7d5465df109291cb57ea86ee85ffa40902ee60fcb6a526a,1a9cf5c76324515756151d20c34f19f51a6947f6
4770.parquet,df972cd90937fa5b2adeea59fc580131dbfb19f1379ccf262dae7d32e4a96332,6c51bb377999d42ee6b6b6baa63ee0a9a6068e56
4771.parquet,98f50436b0b1935b9d3fd8b66cf84f6febf7cf55a789eabf500c7e99a1b443e3,21ecfce8160b9e7b7a9afc7425d207aac5fbe2e5
4772.parquet,067c589426fa7cb1db2092e018ec19002b03c2b2de293dc3c6c918c5581702b1,c72e1d6901291bf3ab7655895d8688900ceb0835
4807.parquet,882b4484680dd44540596aab647ba5b0a199d94b766d33eaeb6373a38f9a6ed3,c6034167f901a1803968a7d1b5025d9c1fe18cc9
4903.parquet,66167e4c082868a7587ce09d9f5862f1ffaf6f2cf5c3f448d4e6662689c43302,738e00a95543765d988afd4d6c8e19bc93423084
4904.parquet,b27107f4501c6bb1125dff82e51931a9a90535f338cab7f0d674a4d6928f61cd,9ca5a04028a5ab655fccf94a09c20d44f5d4fb64
4906.parquet,991ccb254d7a3063d26e36f64d7b61a13032e527664b77995bb15d876ab3f136,8f0aed580efba77fcfeead4504711624496758e8
4908.parquet,53f1dcfc5e47dac29e03582525b8121f7a7cd5c5742d5e7cadca415866b67fd1,aa5d444eb48de519ceb40a5c335cfb9194d9ccf4
4909.parquet,d90d6625b0c021acfb6ac5a16f25e2bb49112926c32b39809a5968487b81af5a,784d05ccaf5daf83d919062da93a16d8c606627a
4912.parquet,e6177e0d73c9302eb72c3aecd97e2a6a3653e9aedfb681a566859467dbfb627c,ff127eb5153dec08fc3e6102c4359af220a55909
4915.parquet,b057cf389fe503be589061d8744da5b58c86b71084fcb3006896b8e91e935d4e,c05990e92fa282a12beed39c2ccf2f0eb9be5022
4916.parquet,64a9e412aef0533c6b1bb4f554f00ff9fdb1e96f31afa466f9049f025bbde49f,a55b3f4222dbfa0ea4c815c2cf27a8dd0f4095e4
4931.parquet,20e4678142819ee211a20888ba940f1a94fba1f35cae053282ef5207bdeb8009,7f7bc965360913e50372407fb50b0418aa203a65
4933.parquet,990300c34fb85909ff77fc5f2e3abaad81c552f0aac587b13faf65bbb40d1aad,49ebaf15625820e9dfcbf219460e78629701b665
4938.parquet,6bcdef04a84b920f115f52dda39a67f7b1a1976486bbdadc2186c36a9cb75f24,5031197fd016f1061ccc16352ea2633e5d376c0e
4939.parquet,0239754ca9f15b495cffd3b68882ddf4b82589e6951d38ed67b4aa47ed3077d5,bb26e980e151fd08d8464cc9c12e94ed17b766e2
4949.parquet,5a5b7bc77b8d4b5e758dde7239130ed562ffb86cc1e2e5b00bed85e16ce3c9bd,0528b92db98ffd2548a6fad3c0407e2f64fc716a
4951.parquet,43ca739fc7dff6e9f40080cbccce864d3fb5183f0c1eb5e5fd51f3e106176c93,11ff77efb0f7a0d17e949b947f551e9e3ef24561
4952.parquet,13ad8b7745886894baa1ffecdbfbb6e58323715e06c8d32d31839e9cabe8d049,1ceaf54545957d8671debd4ca14f0bf5bc30e6e0
